,id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,id_1,text,creation_date_1,post_id,user_id,user_display_name,score_1
34,3096921,,"<p>In an .xcconfig file, you can have </p>

<pre><code>OTHER_CFLAGS[sdk=iphoneos*] = foobar
OTHER_CFLAGS[sdk=iphonesimulator*] = barfoo
</code></pre>

<p>Any build setting can be conditional on a number of things, for example the shortname for an sdk. The device SDKs are named iphoneos-4.0 for example, and sim iphonesimulator-4.0. The above thus gets you the 'foobar' as CFLAG for the device, and 'barfoo' for the sim.</p>

<p>To get started with xcconfigs quickly: </p>

<ol>
<li>New file > Other > Configuration Settings File</li>
<li>Open the project or target editor (cmd-alt-E for the target one)</li>
<li>Select a setting you want to customize (like cflags), and copy it with cmd-c</li>
<li>Paste in the new xcconfig file</li>
<li>Modify as above</li>
<li>In your project or target editor's lower right corner, select your xcconfig file as ""Based On"". </li>
</ol>

<p>Notice how the build settings UI now lets you edit the conditionals... You can create new conditionals with the lower left button, but it won't let you set ""iphoneos*"" for example, only specific versions.</p>

<p>Note that the magical $(inherited) lets you make a setting that inherits project settings but overrides just a part of it, like so:</p>

<pre><code>OTHER_CFLAGS[sdk=iphoneos*] = $(inherited) foobar
OTHER_CFLAGS[sdk=iphonesimulator*] = $(inherited) barfoo
</code></pre>

<p>I don't know a good resource for xcconfigs, but this'll get you started anyway: <a href=""http://robnapier.net/blog/build-system-1-build-panel-360#more-360"" rel=""noreferrer"">http://robnapier.net/blog/build-system-1-build-panel-360#more-360</a></p>",,,2,,2010-06-22 20:35:06.760000+00:00,,2010-06-22 20:41:20.753000+00:00,2010-06-22 20:41:20.753000+00:00,,48125.0,,48125.0,3096389,2,10,,,3177726.0,ok turns out that xcode doesnt like having the BASE_SDK set in the xcconfig file. if you totally remove it from build settings the dropdown doesnt ive you a choice what basesdk to compile against (simulator or device),2010-06-23 03:49:35.480000+00:00,3096921.0,86886.0,,0.0
35,2484609,,"<p>I've found it helpful to work with different languages, since they each have their strengths.  Python is extremely powerful, but relies heavily on good coding conventions and practices to keep code maintainable.  In particular, it does not enforce type safety or insulation, which means it is easy to abuse.  C# is a modern object oriented language, with strong typing and other features to help enforce insulation and encapsulation.  It's not as wildly flexible, but I've also found that larger C# programs are much easier to maintain (especially when you inherit them from other developers.)</p>",,,2,,2010-03-20 20:19:19.413000+00:00,,2010-03-20 20:19:19.413000+00:00,,,,,206394.0,2484578,2,0,,,2477714.0,"It is, but the notion of a 'type' is much more mutable, since fields appear by usage rather than definition.  In this sense, Python is strongly typed, but the types themselves are subject to change.  This can be very powerful, but there are also advantages to working within a language with well thought out restrictions.",2010-03-21 00:14:59.787000+00:00,2484609.0,206394.0,,1.0
36,8352437,,"<p>The Declaration for the dc_card Function should be:</p>

<pre><code>Declare Auto Function dc_card Lib ""dcrf32.dll"" (ByVal icdev As Integer, ByVal mode as Short, snr As Integer) As Short
</code></pre>

<p>You should be passing the icdev you got from the dc_init function, and the mode of 0, your information will be in the snr variable and the status will be in st.</p>

<pre><code>st = dc_card(ByVal icdev, cardmode, snr)
</code></pre>

<p>in your declares:</p>

<pre><code>Dim snr, tagtype as Integer
Dim cardmode as Short

...
</code></pre>",,,1,,2011-12-02 06:11:53.267000+00:00,,2011-12-02 06:11:53.267000+00:00,,,,,479512.0,8352110,2,0,,,10303124.0,"I'm sorry but in VB.NET  i cannot do this things :
st = dc_card(ByVal icdev, cardmode, snr)

no like in VB6, i can write ByVal when calling dc_card function, but in VB.NET it's not allowed.

Now i'm passing to another method to finish this proeject. Thanks anyway fot your answer Mark :)",2011-12-02 07:12:31.130000+00:00,8352437.0,1074766.0,,0.0
37,19524012,,"<p>Seems pretty straightforward to me.</p>

<pre><code>bool WasMouseLeftDown()
{
    return currentState.LeftButton == ButtonState.Pressed;
}
</code></pre>

<p>This is simply a bool that returns true if the left mouse button is being held down in the current frame.</p>

<p>I think what you really want to do is when they move the mouse while the left mouse button is down so you simply need to check both conditions:</p>

<pre><code>if (WasMouseMoved() &amp;&amp; WasMouseLeftDown())
{
    // do something
}
</code></pre>

<p>I assume you already have code to check if the mouse moved (comparing the old position to the new position).</p>",,,4,,2013-10-22 17:00:22.030000+00:00,,2013-10-22 17:00:22.030000+00:00,,,,,852555.0,19523863,2,0,,,28965489.0,"Trevor i have the mousemove i can do it with this variables i have:  previousState = currentState;
            currentState = Mouse.GetState();  but in the IF statemwnt that check if mouse move and leftdown how do i know if i rotate the terrain left right up down like i did with the keys ? with keys its simple W is UP S is DOWN but with the mouse how do i know when i moved the mouse left right up down inside the IF statement ?",2013-10-22 17:21:08.997000+00:00,19524012.0,2841672.0,,0.0
38,15732024,,<p>The proper thing to do would be to make this a stored procedure at the database and have your C# run that sproc.</p>,,,3,,2013-03-31 17:01:33.460000+00:00,,2013-03-31 17:01:33.460000+00:00,,,,,160527.0,15731968,2,0,,,22351123.0,I thought that may be the case.,2013-03-31 17:21:33.283000+00:00,15732024.0,38900.0,,0.0
39,7232172,,"<p>It seems it doesn't sort very well... </p>

<pre><code>[3,5,1,5,10,0,99,10,12].sort()
[0, 1, 10, 10, 12, 3, 5, 5, 99]  // result
</code></pre>

<p>But you can easily make it sort ok:</p>

<pre><code>[3,5,1,5,10,0,99,10,12].sort(function(a,b) {return parseInt(a) &gt; parseInt(b)})
[0, 1, 3, 5, 5, 10, 10, 12, 99] // result
</code></pre>",,,6,,2011-08-29 15:22:31.083000+00:00,,2011-08-29 15:22:31.083000+00:00,,,,,909376.0,7232154,2,0,,,8696421.0,I think it depends on how the algorithm handles equal values. But your function will basically return `0` when `a` is smaller which means that `a` and `b` are equal. The fact that  I cannot find a counter example does not mean that your method will always work ;),2011-08-29 15:43:15.020000+00:00,7232172.0,218196.0,,0.0
40,6025588,,"<p>I don't think that WPF is actually that hard. I think it's just that WPF definitely requires a slightly different way of thinking. You can tell that it was built with certain principles in mind (like MVVM, as another poster mentioned), and it's very different from most other frameworks. If you try to do it like you did Windows Forms or MFC or ASP.NET or whatever... you'll struggle. You need to be willing to change your mind on how things work.</p>

<p>Frankly, I think the only way to learn it is with experimentation. Come up with some side project to work on using WPF and try your hand at it. Learn a bit and refactor it. Get a good book, read the <a href=""http://groups.google.com/group/wpf-disciples/?pli=1"" rel=""nofollow noreferrer"">WPF disciples</a> list, read anything that <a href=""http://sachabarber.net/"" rel=""nofollow noreferrer"">Sacha Barber</a> writes, read the <a href=""https://stackoverflow.com/questions/tagged/wpf"">WPF section</a> here on SO.</p>

<p>When you have your first ""ah ha!"" moment where you decide to write an Attached Property to solve some obscure problem you're having, you'll know you've finally understood it :)</p>",,,5,,2011-05-17 02:25:29.393000+00:00,,2011-05-17 02:25:29.393000+00:00,2017-05-23 10:34:33.050000+00:00,,-1.0,,228298.0,6025126,2,2,,,6974672.0,"@Digital Stone - My only change I would make to what you said in your second comment there is that I would make sure to read about MVVM or MVP or similar BEFORE you start learning WPF/XAML. You don't need to go in-depth into it, but just make sure you understand the general concepts. It'll make your life alot easier in understanding why people wrote the WPF/XAML code the way they did when you're looking at examples.",2011-05-17 13:37:58.413000+00:00,6025588.0,228298.0,,0.0
41,15242314,,<p>What's the meaning to catch OutOfMemoryError and do some work in your catch block if your heap space or perm gen space is full? Actually You cannot guess where can this exception actually happen. There is no logic to catch this exception.</p>,,,0,,2013-03-06 08:26:55.957000+00:00,,2013-03-06 08:26:55.957000+00:00,,,,,980092.0,15242207,2,0,,,,,,,,,
42,23572799,,"<pre><code>SELECT COL1, COL2, DATECOL
FROM TABLE
WHERE DATECOL &gt;= ADD_MONTHS (CURRENT_DATE -EXTRACT(DAY FROM CURRENT_DATE) + 1 , -1)
AND DATECOL &lt; CURRENT_DATE -EXTRACT(DAY FROM CURRENT_DATE) + 1
</code></pre>

<p>or you might just want to enter date</p>

<pre><code>&gt;=DATE '2014-05-01'
&lt; DATE '2014-04-01'
</code></pre>",,,2,,2014-05-09 19:48:53.540000+00:00,,2014-05-09 19:59:22.790000+00:00,2014-05-09 19:59:22.790000+00:00,,2711819.0,,2711819.0,23571248,2,1,,,36175820.0,That's it.  Thanks so much!!,2014-05-09 20:14:51.677000+00:00,23572799.0,1566280.0,,0.0
43,4129897,,"<p>I think that when it comes down it, it it really depends on your target audience. If you know that your target audience is most likely to have JavaScript enabled, then so be it.</p>

<p>I have a situation at work, however, where I know that some of the people I develop for may be using old browsers and whether I like it or not, I cannot force them to upgrade.</p>

<p>You also want to consider allowing your site to be accessible to all platforms and browsers and this includes audio and text based browsers. It's possible that your site will be inaccessible to people with disabilities. </p>

<p>Whether that's important enough for you to develop a non-JavaScript version of your site, that's up to you.</p>",,,2,,2010-11-09 02:09:42.907000+00:00,,2010-11-09 02:09:42.907000+00:00,,,,,429949.0,4129867,2,3,,,4451847.0,"@davivid - That's important too but not everything. For example, you need to be considerate about putting appropriate `alt=""""` attributes in images so that if a text reader or screen reader comes across it, it'll know (and more importantly the USER will know) what it is. Check out [this site](http://www.w3.org/WAI/intro/wcag.php) for some more info on web accessibility.",2010-11-09 02:34:17.620000+00:00,4129897.0,429949.0,,0.0
44,21572194,,"<p>There is no problem with the map projection, but the tiles are cut according the TMS notation (with tile [0,0] in the bottom left) in GDAL2Tiles.
Some tools expect the Google XYZ notation (with tile [0,0] in the upper left corner).
The tiles are otherwise equal, they have just flipped Y coordinate in the file name.</p>

<p>Have a look at this:</p>

<p><img src=""https://i.stack.imgur.com/c9WWw.png"" width=""256"" height=""256"" alt=""Google XYZ vs TMS - the flipped Y coordinates in map tiles""/></p>

<p>I prepared a website which shows visually the difference and also explains the problem. Have a look at:</p>

<p><a href=""http://www.maptiler.org/google-maps-coordinates-tile-bounds-projection/"" rel=""nofollow noreferrer"">http://www.maptiler.org/google-maps-coordinates-tile-bounds-projection/</a></p>

<p>There is also a source code for how the tiles and all coordinates are calculated. It is part of the GDAL2Tiles which you mentioned above - which is a code I created some years back.</p>

<p>Your second question is was about MBTiles. The mbutil utility has a parameter ""--scheme tms"" which allows to create the MBTiles file from tiles rendered with gdal2tiles.py.</p>

<p>GDAL reads just the KAP file, where each represents a map in the sheet (in case there are insets).</p>

<p>BTW Do you know that there is <a href=""http://www.maptiler.com/"" rel=""nofollow noreferrer"">http://www.maptiler.com/</a> which solves the problems mentioned above directly? You can just drag&amp;drop into the GUI or pass on the command line the KAP file as it is and choose whether you want tiles in directory or MBTiles and it will directly render the output. The tiles are directly optimised as well, there is support for rendering multiple input files into a single layer and rendering is of magnitude faster then with GDAL2Tiles. </p>",,,1,,2014-02-05 08:35:44.877000+00:00,,2014-02-05 08:35:44.877000+00:00,,,,,2759792.0,16968121,2,4,,,98375605.0,"The  ""--scheme tms"" parameter solved everything for me, Thanks!",2019-04-25 20:28:28.137000+00:00,21572194.0,3301191.0,,0.0
45,14526197,,"<p>This is NOT guaranteed. It is for a SortedDictionary&lt;>, of course, and also for arrays and lists. But NOT for a Dictionary.</p>

<p>Chances are, it will be stable if the dictionary is not changed - but it's just not guaranteed. You have to ask yourself - do you feel lucky? ;)</p>",,,6,,2013-01-25 16:35:37.657000+00:00,,2013-01-25 16:35:37.657000+00:00,,,,,106159.0,14526147,2,3,,,20257376.0,@MiguelMatos that is correct. Order doesn't matter as long as it's consistent,2013-01-25 18:00:40.377000+00:00,14526197.0,69742.0,,0.0
46,973613,,"<p>Check out <a href=""http://activescaffold.com/"" rel=""nofollow noreferrer"">http://activescaffold.com/</a>  and Streamlined -- <a href=""http://streamlinedframework.org/"" rel=""nofollow noreferrer"">http://streamlinedframework.org/</a>
both support nested models on a page.</p>

<p>Note that you probably need some training for your users. A 4 level deep model is not something that people run into every day.</p>",,,2,,2009-06-10 03:53:47.430000+00:00,,2009-06-10 03:53:47.430000+00:00,,,,,64904.0,973599,2,1,,,781901.0,"+1 for ActiveScaffold. For a newspaper website, I've done Issue -> Section -> Article -> Image in nested scaffolding.",2009-06-10 04:11:02.523000+00:00,973613.0,46848.0,,0.0
47,9440094,,"<pre><code>array( 'loc' =&gt; array( floatval($lon),  floatval($lat)))
</code></pre>",,,0,,2012-02-25 00:47:48.393000+00:00,,2012-02-25 00:47:48.393000+00:00,,,,,979474.0,9371433,2,0,,,,,,,,,
48,24694532,,"<p>You can redirect in <code>upload_complete_handler</code> like this</p>

<pre><code>upload_complete_handler: function (file) {
    var num = this.getStats().files_queued ; //num is the count of file in queue
    if(num == 0){
           window.location.href = 'http://url.you.want.to.redirect';
    } else {
        this.startUpload(); //next file in queue
    }
},
</code></pre>",,,0,,2014-07-11 09:31:55.560000+00:00,,2014-07-11 09:31:55.560000+00:00,,,,,2651741.0,22780621,2,0,,,,,,,,,
49,1354357,,"<p>ok, <a href=""http://back2dos.de/grid/?worldsize=10000"" rel=""nofollow noreferrer"">this</a> should show you can really get another category of numbers with other aproaches ...</p>

<p>the limit here is not the number of stars, the limit is density, i.e. the number of stars visible at the same time ... with text disabled, i can get up to 700 @ 30fps, on a Core2Duo, with quite a recent version of the debug player ...</p>

<p>i realized, flash player is not very good at clipping ... and that actually, using the most simple way, you spend a whole lot of time moving around objects, that are far from being visible ...</p>

<p>to really be able to optimize things, i chose to use MVC here ... not in the classic bloated way ... the idea is to handle the model, and if any elements are visible, create views for them ...</p>

<p>now the best aproach is to build up a <strong>spatial tree</strong> ... </p>

<ol>
<li>you have leaves, containing objects, and nodes containing leaves or nodes</li>
<li>if you add an object to a leaf and it surpases a certain size, you turn it into a node with n<code>x</code>n leaves, redestributing its children between </li>
<li>any object added to the background will be added to a grid, determined by the object's coordinates ... grids are created just-in-time, an start off as leaves</li>
</ol>

<p>the big advantage of this is, that you can quickly isolate the visible nodes/leaves.
in each iteration, only the nodes/leaves which either turn visible, or are already visible (and may become invisible), are interesting. you need not do any updates in the rest of the tree. after finding all the visible objects, you create views for objects that turn visible, update the position of those that simply stay visible, and destroy views for objects that become invisible ...</p>

<p>this saves an awful lot of everything ... memory and computation power ...
if you try with a huge world size (100000), you will see, that you run out of RAM quickly, long before CPU does anything ... instantiating 500000 stars uses 700MB ram, with about 50 stars visible, running at 70 fps without any tremendous CPU usage ...</p>

<p>the engine is just a proof of concept ... and code looks awful ... the only feature i am currently proud about is, that it supports object to occupate a certain area, which is why an object can be part of several leafs ... i think, this is something i will remove though, because it should give me a great speed up ... you also see, it stalls a little, while adding stars, which happens, when leafs flip to nodes ...</p>

<p>i am quite sure, this is not the best way for a spatial subdivision tree, it's just that everything i found seemed kind of useless to me ... probably someone who studied (and understood) CS, can refine my approach ... :)</p>

<p>other than that, i used an object pool for the views, and <a href=""http://haxe.org"" rel=""nofollow noreferrer"">Haxe</a>, since it performs better ... a thing that probably is not so clever, is to move all the views individually, instead of putting them on one layer and moving that around ...</p>

<p>some people also render things into <code>BitmapData</code>s manually, to gain performance, which seems to work quite well (just can't find the question right now) ... you should however consider using <code>copyPixels</code> instead of <code>draw</code> ...</p>

<p>hope this helps ... ;)</p>

<hr>

<p><strong>edit:</strong> i decided to turn my detailed answer into a <a href=""http://back2dos.wordpress.com/category/uncategorized/"" rel=""nofollow noreferrer"">blog post</a> ... have fun reading ... ;)</p>

<hr>",,,3,,2009-08-30 17:17:27.243000+00:00,,2019-03-10 15:42:10.403000+00:00,2019-03-10 15:42:10.403000+00:00,,2631715.0,,111466.0,1342892,2,3,,,1191296.0,"...since it will only change the master container's X and Y, not actually causing the non-visible parts to be rendered, right? It's just a variable. Question 4: the link of what you made looks nice. Is the source public? Or can I see how you've done it? Would maybe answer some of my questions. Question 5: what do you mean with an object pool, just an array with objects? Question 6: haXe looks great, first time I see it. Do you recommend me to learn that language and rewrite the whole client again with that language? It's meant for a huge project, a 2d game as you probably know by now. Thanks!",2009-08-30 20:12:24.257000+00:00,1354357.0,45974.0,,0.0
50,22060980,,"<p>Client side javascript validation is not manditory. It just prevents the client (whose JS is enabled) to submit or reload the page. Server side validation is the most important as JS validation can be bypassed by simply turning off JS. The JavaScript Validation should never be relied alone. </p>

<p>The PHP Validation (server Side Validation) is robest &amp; cant be manipulated by the client. If its not implemented, you may end up with worse data &amp; more worse will be SQL Injection. So in practive we tend to use both JS &amp; PHP validation together </p>",,,2,,2014-02-27 06:43:54.350000+00:00,,2014-02-27 06:43:54.350000+00:00,,,,,3118675.0,22060742,2,1,,,33452065.0,"Just to add to this, JavaScript validation is usually used for the visual aspect of form validation, such as highlighting the text area red if the input was wrong, or some other similar visual effect. PHP is used for the security aspect, ie the actual validation of the form, and is also great for adding dynamic text as it can be imbedded straight into your HTML form",2014-02-27 06:51:15.663000+00:00,22060980.0,2537637.0,,1.0
51,15229826,,"<p>Yes, you're missing something
You should try testing your server with something else than a full-blown web browser. try <code>curl</code> for example.</p>

<p>Chrome does a lot of other things than doing what you told it to do.</p>",,,3,,2013-03-05 17:06:31.817000+00:00,,2013-03-05 17:06:31.817000+00:00,,,,,1946228.0,15229642,2,4,,,21470544.0,"I believe you, it makes sense.",2013-03-05 17:17:56.657000+00:00,15229826.0,380562.0,,0.0
52,25572034,,"<p>You are doing couple of things wrong here.</p>

<ul>
<li><p>Don't leave exception blocks empty. It hides all the error. Use Log.e to print that.</p></li>
<li><p>Don't use System.out.println. Use Log.* only for logging. </p></li>
<li><p>Don't use AsyncTask to upload your file. Use IntentService Instead. And using localbroadcastmanager broadcast upload events for your activity to listen. It will be more configuration change friendly.</p></li>
<li><p>Instead of doing all this file upload sorcery yourself. Use httpmime library instead. It works simply awesome on android. I have my apps on production using this. Something like this you have to do.</p>

<pre><code>    HttpClient client = new DefaultHttpClient();
    HttpPost post = new HttpPost(urlToUpload);

    MultipartEntity entity = new MultipartEntity();

    Bitmap bmp = BitmapFactory.decodeFile(sourceFileUri);
    ByteArrayOutputStream bos = new ByteArrayOutputStream();
    bmp.compress(CompressFormat.JPEG, 50, bos);
    InputStream in = new ByteArrayInputStream(bos.toByteArray());
    ContentBody imageContent = new InputStreamBody(in, ""image/jpeg"", sourceFile.getName());

    entity.addPart(""file"", imageContent);
    post.setEntity(entity);

    HttpResponse response = client.execute(post);
</code></pre></li>
<li><p>You will have your everything in 'response' for you to read.</p>

<pre><code> String responseBody = EntityUtils.toString(response.getEntity());
</code></pre></li>
<li><p>From here you can download this library <a href=""http://repo1.maven.org/maven2/org/apache/httpcomponents/httpmime/4.2.5/"" rel=""nofollow"">http://repo1.maven.org/maven2/org/apache/httpcomponents/httpmime/4.2.5/</a></p></li>
</ul>",,,5,,2014-08-29 16:05:10.117000+00:00,,2014-08-29 16:14:24.970000+00:00,2014-08-29 16:14:24.970000+00:00,,467592.0,,467592.0,25571443,2,0,,,39938667.0,"""just logging the error is effectively the same as hiding it"" - No It isn't. Many a time we don't want to handle the exception or do something when exception occurs. But its important to know if there is anything wrong happening around. So whatever be the case. One should log the exception trace.",2014-08-29 16:50:45.900000+00:00,25572034.0,467592.0,,0.0
53,4055754,,"<p>perl6 is still a work in progress, so even though perl6 has much improved support for functional programming at the language level (see <a href=""http://perlgeek.de/blog-en/perl-5-to-6/28-currying.html"" rel=""noreferrer"">perlgeek.de on currying in perl6</a>, for example), you'll probably want to start now with perl5 so you can get to work with what's out there. i recommend looking into cpan for higher-level library support...Array::Utils and others (there's a lot!)</p>",,,0,,2010-10-29 20:43:04.993000+00:00,,2010-10-29 20:43:04.993000+00:00,,,,,477693.0,4049896,2,6,,,,,,,,,
54,6969957,,"<p>Did you check permissions/owner?</p>

<p>From the PHP manual: Note: The results of this function are cached.</p>",,,2,,2011-08-07 00:41:34.960000+00:00,,2011-08-07 00:41:34.960000+00:00,,,,,882288.0,6969901,2,1,,,8312679.0,"i changed permissions on those symlinks and their associated dirs to 777. That should be enough, no?",2011-08-07 00:48:35.123000+00:00,6969957.0,263699.0,,0.0
55,13231724,,"<p>Try this: </p>

<pre><code>SELECT user_name, pourcentage_c, pourcentage_m, id_user,  
       COUNT(1) AS crtitique, COUNT(1) AS majeur
FROM stat_alert  
LEFT OUTER JOIN user_qdf ON user_qdf.id = id_user  
GROUP BY id_user, TYPE 
</code></pre>",,,3,,2012-11-05 12:01:48.007000+00:00,,2014-01-09 10:59:16.570000+00:00,2014-01-09 10:59:16.570000+00:00,,1784834.0,,1784834.0,13231312,2,0,,,18025646.0,column percentage-c shows the percentage when I type = 'C' and porcentagem pourcentage when I display type = 'M' for the sum works perfectly,2012-11-05 13:11:35.917000+00:00,13231724.0,1794019.0,,0.0
56,13559115,,"<p>Try this:</p>

<pre><code>$classInterest = (isset($_POST['classInterest']) &amp;&amp; $_POST['classInterest'] == 'Yes') ? ""Interested in Classes in "" . $yourCity : '';
</code></pre>

<p><strong>EDIT</strong></p>

<p><a href=""http://blog.gerv.net/2006/10/firefox_reload_behaviour/"" rel=""nofollow"">http://blog.gerv.net/2006/10/firefox_reload_behaviour/</a> read the article and first comment by Jason</p>",,,9,,2012-11-26 05:27:06.513000+00:00,,2012-11-26 05:43:19.117000+00:00,2012-11-26 05:43:19.117000+00:00,,1722656.0,,1722656.0,13559049,2,2,,,18575473.0,"Another strange thing I'm not understanding-when I refresh the page, the checkbox is staying checked.  It should be unchecked...",2012-11-26 05:39:03.023000+00:00,13559115.0,242181.0,,0.0
57,17891803,,"<p>Use operator.itemgetter:</p>

<pre><code>from operator import itemgetter
key1 = itemgetter(""Name1"")
key2 = itemgetter(""label"")
key3 = itemgetter(""Status1"")
for record in b: # this is the longer list of dicts
    k = key1(record)
    for record2 in a: #this is the shorter one
        if key2(record2) == k:
            record2['Status1'] = key3(record)

print a
</code></pre>

<p>Outputs:</p>

<pre><code>[{u'score': 0, 'Status1': u'Delayed', u'id': 217110, u'label': u'Business A'}, {u'score': 0, 'Status1': u'Open', u'id': 217111, u'label': u'Business B'}, {u'score': 0, 'Status1': u'Closed', u'id': 217112, u'label': u'Business Yada Yada'}]
</code></pre>",,,0,,2013-07-26 22:06:23.810000+00:00,,2013-07-26 22:06:23.810000+00:00,,,,,1757620.0,17891303,2,1,,,,,,,,,
58,23738146,,"<p>I think your problem is that you are not separating your items, so your SQL ends up looking like:</p>

<pre><code>select * 
from lady_cloth 
where color in('blue,red')
</code></pre>

<p>Whereas what you would really want is </p>

<pre><code>select * 
from lady_cloth 
where color in('blue','red')
</code></pre>

<p>If you are using SQL Server 2008 or later then I would recommend using <a href=""http://msdn.microsoft.com/en-us/library/bb675163%28v=vs.110%29.aspx"" rel=""nofollow"">table-valued parameters</a>. The first step would be to create your type:</p>

<pre><code>CREATE TYPE dbo.StringList TABLE (Value NVARCHAR(MAX));
</code></pre>

<p>I tend to just create generic types that can be easily reused, but this would be your call.</p>

<p>Then in your method you would need to split your values into an array and add them to a datatable:</p>

<pre><code>var colourTable = new DataTable();
colourTable.Columns.Add(""Value"", typeof(string));
var colours = Request.QueryString[""vaL1""].Split(',');
for (int i = 0; i &lt; colours.Length; i++)
{
    var newRow = colourTable.NewRow();
    newRow[0] = colours[i];
    colourTable.Rows.Add(newRow);
}
</code></pre>

<p>You can then add this table to your command as a parameter:</p>

<pre><code>string sql = ""SELECT * FROM lady_clock WHERE Color IN (SELECT Value FROM @Colours)""
cmd = new SqlCommand(sql, con);
var parameter = new SqlParameter(""@Colours"", SqlDbType.Structured);
parameter.Value = colourTable;
parameter.TypeName = ""dbo.StringList"";
cmd.Parameters.Add(parameter);
</code></pre>

<p>Finally, You can reduce your code by just initialising the SqlDataAdapter with your SQL and connection:</p>

<pre><code>public void grid()
{

    var colourTable = new DataTable();
    colourTable.Columns.Add(""Value"", typeof(string));
    var colours = Request.QueryString[""vaL1""].Split(',');
    for (int i = 0; i &lt; colours.Length; i++)
    {
        var newRow = colourTable.NewRow();
        newRow[0] = colours[i];
        colourTable.Rows.Add(newRow);
    }
    string sql = ""SELECT * FROM lady_clock WHERE Color IN (SELECT Value FROM @Colours)""
    DataSet ds3 = new DataSet();
    using (var adapter = new SqlDataAdapter(sql, con))
    {
        var parameter = new SqlParameter(""@Colours"", SqlDbType.Structured);
        parameter.Value = colourTable;
        parameter.TypeName = ""dbo.StringList"";
        adapter.Parameters.Add(parameter);
        con.Open();
        da1.Fill(ds3);
    } 
    if (ds3.Tables[0].Rows.Count &gt; 0)
    {
        GridView1.DataSource = ds3;
        GridView1.DataBind();
    }
    else
    {

    }
}
</code></pre>",,,2,,2014-05-19 12:46:48.720000+00:00,,2014-05-20 12:12:43.120000+00:00,2014-05-20 12:12:43.120000+00:00,,1048425.0,,1048425.0,23737416,2,0,,,36531575.0,"I have edited to show the full method that should work. If it does not work still please can you provide more helpful feedback than ""I have an error"", what the error message is, where it is thrown etc. Thanks",2014-05-20 12:14:01.593000+00:00,23738146.0,1048425.0,,0.0
59,16920265,,"<p>Try setting a 'default' <code>background-color</code>, so no gradient for IE10</p>

<pre><code>.color2 {
//your gradient background-colors
background-color: red; /*IE10 fallback */
//rest of code
}
</code></pre>",,,2,,2013-06-04 14:19:22.393000+00:00,,2013-06-04 14:19:22.393000+00:00,,,,,1379394.0,16920142,2,0,,,24424616.0,I just named it color2. but are your calling the navlinks with classes like color2? otherwise you have to change the class name :) I don't know how your style class is called :),2013-06-04 14:27:33.530000+00:00,16920265.0,1379394.0,,0.0
60,9067456,,"<p>Search path is indeed what you want:</p>

<pre><code>% create schema blarg;
% set search_path to blarg;
% create table foo (id int);
% \d
       List of relations
 Schema | Name | Type  | Owner 
--------+------+-------+-------
 blarg  | foo  | table | pgsql
</code></pre>",,,4,,2012-01-30 16:46:58.090000+00:00,,2012-01-30 16:46:58.090000+00:00,,,,,453002.0,9067335,2,33,,,11398205.0,"You can also make it the default for a database: `ALTER DATABASE db SET search_path = ...` or even for a particular user/database combination (on 9.1): `ALTER ROLE user IN DATABASE db SET search_path = ...`, but if you use these settings too much they can cause confusion, and note that it's not clear when they get dumped.",2012-01-31 12:03:30.263000+00:00,9067456.0,85134.0,,2.0
