id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
26339211,Mail function is not working on Google Spredsheet when HTML form with GAS,"I've created a HTML form file using Google apps script and combine it with a spreadsheet. But in GAS the funciton SendConfirmationMail is not working for me. Here I've included both script file for expert understanding and feedback me as well. 
code.gs
index.html
Note:
The function AddToSheet is working properly.
Thanks
Dizaraj Dey",,1,6,,2014-10-13 11:44:17.677000+00:00,,2014-10-16 01:08:25.243000+00:00,2014-10-13 11:54:10.330000+00:00,,3316292.0,,3316292.0,,1,0,javascript|html|google-apps-script|google-sheets,198
26339210,Using ACTION_CALL on list view,"can anyone tel me whats wrong with this code? please
i can see ""Log"" correctly but ACTION_CAL dose not work... 
thanks for any help",,2,1,,2014-10-13 11:44:12.677000+00:00,,2014-10-13 12:25:41.323000+00:00,,,,,4087889.0,,1,0,android,682
26339207,VBScript To Remove Number from filename,"I'm looking for a VBscript which scan a folder for files and remove number from filenames. for example if we have a file named ""target1990.txt"" then It should be ""target.txt""
Can anyone help please?",26339513.0,1,0,,2014-10-13 11:44:06.577000+00:00,,2014-10-13 12:00:47.970000+00:00,,,,,709507.0,,1,0,vbscript,305
26339201,"Why Ilist is implementing from both Icollection& Ienumerable,eventhough Icollection:Ienumerable","Icollection is implemented from Ienumberable(ICollection : IEnumerable),
then why again Icollection &amp;  IEnumerable both are implementing for IList(interface IList : ICollection, IEnumerable).",,3,1,,2014-10-13 11:43:44.423000+00:00,,2014-10-16 13:14:50.900000+00:00,,,,,1996865.0,,1,1,c#|interface,95
26339199,How to know the size of .cab file content without expanding it using PowerShell?,"For example, I have file demo.cab.
I want to know size of all files(extracted!) inside demo.cab. I don't want to extract files from it.
How can I do this using Windows PowerShell?
Thanks for help!",26339934.0,1,0,,2014-10-13 11:43:41.220000+00:00,,2014-10-13 19:48:22.190000+00:00,2014-10-13 12:52:42.830000+00:00,,2887157.0,,2887157.0,,1,1,windows|powershell|cab,290
26339186,different font sizes and justifications on a single line,"I need to put two small pieces of text on a single line. The two pieces should be left-  and right-justified, respectively. Here - http://jsfiddle.net/smithfarm/xa6jc0wm/ - is a nice way to accomplish that:
This is fine, but I also need one of those pieces to have a different font size and I need both pieces to be vertically aligned to the bottom of the ""text box"". However, when I change the font size, the pieces become vertically aligned to the top: http://jsfiddle.net/smithfarm/ucgs6s7c/1/
Any ideas?",26339509.0,1,2,,2014-10-13 11:42:18.887000+00:00,,2014-10-13 12:00:42.363000+00:00,,,,,581483.0,,1,0,css,62
26339185,Hide minute value on X Axis,"I am using the HighCharts library.
However I am finding it difficult to hide the minute values from the Xaxis -
As I am setting a point on the chart by the hour I do not want the minutes values to be visible -
As the plots are down to the hour and not to the minute, is it possible to remove these from the chart (the ones highlighted below) and just show the hour values on the chart i.e. 16:00 and 17:00?",26340279.0,3,1,,2014-10-13 11:42:18.037000+00:00,,2014-10-13 12:42:14.823000+00:00,2020-06-20 09:12:55.060000+00:00,,-1.0,,466844.0,,1,-1,jquery|highcharts|axis-labels,60
26339184,Best way in Javascript to check if string is inside an huge txt/csv?,"My real world problem is: users of my mobile app type their city and I have to make sure it really exists, and that it is correctly written (caseinsensitive, so these are correct: New York, NEW york, new york. This is not correct: newyork)
There are online apis that work quite well (Google Geocode API for example) but:
After a very little amount of requests, you have to pay (2.500/day right now)
Users must be connected to the internet 
That's why I tought that an offline-local solution would be better. There are many websites (like Maxmind) where you can download a list containing every city in the world. I could embed this huge txt/csv right inside my application and do a string search locally (it's a big file, ok, but not that big. It's just a onetime download of something like 30-40MB of uncompressed .txt)
I'm trying to avoid jQuery at all costs and I don't want to use any PHP/MySQL solutions (even if fulltext indexes could be handy), that's why I'm trying to do all this just using javascript.
Given a string as input, let's say ""city3"", what's the best/fastest way to check if it's inside an (external) huge list like:
city1,
city2, 
city3,
city4,
[...]
After solving this (big) problem: if there are no exact matches, is there a way to search for the correct city without freezing the device for 10 minutes? 
In the example before, lets say the user types ""cit y3"" or ""cyty3"" or ""cìty3"": can any js function tell him that he might be looking for ""city3""? Is this kind of search too slow in this scenario?
Thanks",,3,3,,2014-10-13 11:42:14.170000+00:00,,2014-10-13 12:07:31.507000+00:00,,,,,4117031.0,,1,0,javascript|arrays|performance|csv|lookup,121
26339182,"Can't set ""max connections"" - parameter of memcached higher than 4096 (exited status 71)","My start parameter for memcached are: 
If ""-c"" (max connections) is more than 4096, memcached won't start.
  memcached.service - memcached daemon
  Loaded: loaded (/usr/lib/systemd/system/memcached.service; enabled)
  Active: failed (Result: exit-code) since Mon 2014-10-13 13:25:15 CEST; 17s ago
  Process: 17667 ExecStart=/usr/sbin/memcached $MEMCACHED_PARAMS (code=exited, status=71)
  Main PID: 17667 (code=exited, status=71)
  
  Oct 13 13:25:15 openSUSE-131-64-minimal systemd[1]: Starting memcached daemon...
  Oct 13 13:25:15 openSUSE-131-64-minimal systemd[1]: Started memcached daemon.
  Oct 13 13:25:15 openSUSE-131-64-minimal systemd[1]: memcached.service: main process exited, code=exited, status=71/n/a
  Oct 13 13:25:15 openSUSE-131-64-minimal systemd[1]: Unit memcached.service entered failed state.
Does someone know what could cause these problem?",,0,2,,2014-10-13 11:42:07.467000+00:00,,2014-10-13 11:44:50.630000+00:00,2014-10-13 11:44:50.630000+00:00,,4323.0,,2689455.0,,1,0,linux|memcached,498
26339176,How to unit test image upload in Django REST Framework,"I've just started with Django REST Framework and I'm  trying to test a simple file upload enpoint.
I've written a barebones code as follows: 
models.py
views.py
urls.py
Going through the docs, I've written a sample test case as follows:
tests.py
However, I'm stuck here and I don't know how to proceed. 
I've also tried using curl as follows: 
 but this gives me 
. How do I test my endpoint?",,1,6,,2014-10-13 11:41:40.057000+00:00,1.0,2015-04-10 18:39:32.873000+00:00,2015-01-15 22:17:38.597000+00:00,,2230003.0,,1411975.0,,1,3,python|django|unit-testing|django-rest-framework,1182
26339172,Extract certain Text and URI parts from downloaded html pages,"I have downloaded many html pages and I want to extract from each such tags (the single files are stored in directories and subdirectories)
I need to extract the following 
From  : TITLE
From  (the one w/o any class): TEXT, TEXT
From  within  class : THECATEGORY
Could use any programming language for this, but preferrably Python. I am using Linux.",,0,2,,2014-10-13 11:41:34.270000+00:00,,2014-10-13 12:01:19.217000+00:00,2014-10-13 12:01:19.217000+00:00,,356759.0,,356759.0,,1,0,python|html|beautifulsoup,48
26339170,Jenkins Android abort test if it will take to long,"I have a problem with not working tests on Jenkins - they are taking too much time. 
Jenkins run Project with more than 200 tests, some of them fails or hang out. How can I set timeout for single test and abort it and go to next test?
I assume that:
means 31m need to pass to set test to failure",26339219.0,1,0,,2014-10-13 11:41:27.910000+00:00,,2014-10-13 11:44:36.603000+00:00,,,,,974801.0,,1,0,android|junit|jenkins,60
26339163,I want to target multiple divs inside a parent div,"I have created a hexagon from 3 divs combined. I want to hover over the hexagon and all 3 divs to change colour.
As you can see, at the moment I am only able to target each element of the hexagon but not the hexagon as a whole.",26339305.0,4,1,,2014-10-13 11:41:01.590000+00:00,,2014-10-13 12:09:26.083000+00:00,,,,,4137231.0,,1,0,html|css|target,324
26339162,How to write a new CSV file and send as Email attachment,"Ok  I now have the following code after adding PHPMailer:
Nothing happens!  Please could anyone advise?  I am now getting no error logs
I have also tried to write $searchstring as fputcsv() with no success. I need to workaround this as I do have one field for checkboxes where the options are separated by comma.
Please help, I really do appreciate your feedback.  :)",26339294.0,1,6,,2014-10-13 11:41:00.927000+00:00,,2014-10-13 15:40:50.880000+00:00,2014-10-13 15:40:50.880000+00:00,,3003819.0,,3003819.0,,1,-1,php|forms|csv,2495
26339155,Creating a connection with Java ODBC results in a java.sql.SQLException: Invalid Cursor Type exception,"I am trying to create a Java program that accesses a ODBC datasource. Using the following code...
...I get the following Exception:
Originally, when I was attempting to resolve this on my own, I was using the empty argument createStatement() call but this lead to the above exception (hence is why I used the TYPE_FORWARD_ONLY result set type but still the same result):
Is there anything else I can try with this or does this need a different approach?",,3,10,,2014-10-13 11:40:39.237000+00:00,1.0,2014-11-24 21:43:35.753000+00:00,2014-10-13 15:00:26.617000+00:00,,1132499.0,,1132499.0,,1,7,java|sql|jdbc|odbc,1584
26339154,php Overriding a value in a stdClass array,"I have stdClass array like this 
Suppose I am getting the above array in a variable .
What I want to do is, I want to override the third keys value which is 
I want to pass it through  but when I do so I get the error message 
I have tried 
How can I solve this ?? Any help please..",26339208.0,3,2,,2014-10-13 11:40:37.310000+00:00,,2014-10-13 11:57:09.260000+00:00,,,,,1777091.0,,1,-2,php,328
26339153,HTML Keyboard Navigation Link,"I'm testing a website with keyboard navigation. When I do TAB I can see the highlight jump between links in document order. Now I would like to enhance the navigation by setting a link, eg the 4th link, once there's a keyword ENTER hit or mouse click, the highlight would jump to the 20th link for example. Is it possible?",26340259.0,2,5,,2014-10-13 11:40:34.693000+00:00,,2014-10-13 16:40:10.820000+00:00,,,,,3330523.0,,1,-1,html,247
26339151,Copy and add the html element in angularjs,Ques: I want to add the copy of label tag in result div each time when i press the submit button using Angularjs. Any help would be appreciated.,,1,0,,2014-10-13 11:40:23.243000+00:00,,2014-10-13 12:02:15.830000+00:00,,,,,3567765.0,,1,0,html|angularjs,2144
26339148,chart does not read correctly seconds from datetime variable c#,"below a piece of code it keeps me in trouble:
it takes data from datatable which contains for columns:
BAT_QUEUE string, BATCH_NAME string and two datetimes BEGIN and END. Generally three queues starts several batches every day and each of such batches takes a few seconds/minutes/hours.
The result I expect is something similar to ""gantt chart"" so it could gives me a tool to make some analyses. 
As far as I searched the best choice for this task is RangeBar - unfortunately the type of chart used not so often. 
The code above works perfect until I draw only one of three series ( doesn't metter which one). It draws several horizontal bars, one by one on different levels with different names. But when more series is choosen many bars is connected with wrong names.
It looks like the chart does not read seconds from BEGIN/END fields so if two batches from different queues starts at the same hour and minute but different second they are wrongly interpreted.  
... it is pretty difficult to explain but I hope some of you understand what I mean and give me some hints what is wrong and how repair/solve my problem
thanks for any help in advance
ok, following Sinatr suggestions below the code which allows to show my problem. Right now, after a time spent on analyzes I see the problem is not with datetime format . It looks like a deeper one.
        Every series starts from the same object created by the first series - and this in wrong. Anyway look at code . Of course it expects chart object created on windows form
Batches A and A1 from first series are displayed correct, but B from second series are displayed as A :(",,1,3,,2014-10-13 11:40:16.563000+00:00,,2019-02-22 08:58:58.580000+00:00,2014-10-14 08:49:32.037000+00:00,,3863616.0,,3863616.0,,1,1,c#|charts,695
26339142,awk check if the value of a specific field exist in an array or a file,"Please i have this code:
And i want to add another condition which verifies that the field $8 exist in an array of value [1, 2, 3, 4, 5 ..] ? 
I use already a file to check if the value of $5 exist in the file but i don't know how can I add another array to check existence of the value of filed $8 in the array or file 
here is the list.txt file:
thank you",26340495.0,1,6,,2014-10-13 11:39:54.630000+00:00,,2014-10-13 14:08:53.283000+00:00,2014-10-13 14:04:17.070000+00:00,,3782603.0,,3782603.0,,1,0,shell|awk|sed,1737
26339141,Is it possible to list loads due to potential aliasing violations?,"I have been working on a sizeable performance critical code base, where compiling with the latest  versions of gcc give numerous warnings about type punning, leading me to compile with . I don't believe there is any performance loss here that can be avoided anyway. I do however believe that there may be rather more significant issues with aliasing pointers of the same type.
Is there any way to get gcc, or any other tool to list all places in a code base where additional loads / stores are taking place due to potential aliasing violations that gcc can't detect, whether pointers are of the same type or not? That way, I could go compare with a code profiler and see if the situation can be improved in places where it actually matters by the use of , local variables, refactoring etc. Trying to guess what the compiler is thinking through looking at generated assembler is both time consuming and error prone, particularly for this. I'm interested in answers for both C and C++ if they are different.",26344968.0,1,2,,2014-10-13 11:39:53.283000+00:00,0.0,2014-10-13 16:48:21.430000+00:00,2014-10-13 11:54:28.123000+00:00,,3747990.0,,989878.0,,1,8,c++|c|gcc|optimization,160
26339138,How to merge PDF files without external dependencies,"In one of my applications I need to merge many single PDF documents into one document, where each of the original PDFs is a page. Although many PDF libraries exist for most languages, I would like to write this myself if it's not too hard.
Is it necessary to implement a full-fledged PDF parser in order to merge PDF documents? Where and what would I start to read to find out what is needed for the task? ",,1,2,,2014-10-13 11:39:45.620000+00:00,,2014-10-28 15:17:09.143000+00:00,,,,,169748.0,,1,0,pdf,192
26339129,AngularJS multiple routes using JSON data ids,"We are new to AngularJS and finding one-or-two problems with setting up multiple routes when using ID's from Json Data. 
We are trying to replicate AngularJS Tutorial, so we can click each 'View' button to display a more detailed page of the selected 'Warranty Item' same as the tutorial.  
We have uploaded our AngularJS problem to Plunker, If anyone can see something we're missing or know a better route to go down please let us know.
App.js State with ResultSet.JobID",26339270.0,1,0,,2014-10-13 11:39:12.937000+00:00,,2014-10-13 11:52:10.837000+00:00,2014-10-13 11:52:10.837000+00:00,,1679310.0,user3999667,,,1,1,angularjs|angular-ui-router,398
26339127,How to create two Joomla community builder(CB) registration forms,"I have  Joomla 3.x  website . I am using CB(community builder) for user registration and log in.
     I want to have another registration form on another page with some different field.
   I have a already registration page here http://urbanaccessregulations.eu/register/registers.  I need an other registration form on another page(http://urbanaccessregulations.eu/stakeholer-login).
    I  need basically two different registration form for two different pages.
        Is this possible by community builder .
    Please suggest me how can I do this",,1,0,,2014-10-13 11:39:10.113000+00:00,,2015-03-25 13:40:35.270000+00:00,2015-03-25 13:40:35.270000+00:00,,4563643.0,,2955301.0,,1,0,joomla|joomla-community-builder,698
26339126,Cross Join In Sql Server not always return all rows from all tables,"Sometimes Cross join not return any rows if one of tables doesn't has any row
for example
I expect this query will return one row V1 = null and V2 = 2
but it returns no rows
Is there any explanation?",26339192.0,1,0,,2014-10-13 11:39:10.013000+00:00,,2014-10-13 11:52:46.110000+00:00,,,,,897645.0,,1,2,sql|sql-server|cross-join,1649
26339125,Calculated measure on role playing dimension?,"I have a ssrs report based on a ssas cube. In the report I want to group the companys results by organizational structure. The structure can change from year to year and the history is kept in a SCD 2 dimension. The organizational structure is grouped in 4 levels (Division, Work Area, Base unit, Responsible Unit). All results are registered on the lowest level. A usuall action is that a Resonsible unit is moved between Divisions. 
In the report I want to have 2 columns, the results for choosen year in the first column and the result for previous year in the second column. The user can choose wich year he/she wants to run the report for. In the cube I have created two Calculated measures, Result_current_year and Result_previous_year. My fact rows are connected to the dimension with a warehouseID (AE_WID_HISTORY).
Now to my problem. The measures are bound to the organizational structure that was present in that year. This is not what my customer wants. They want to compare the result from both years according to the organizational structure of the current year. 
My idea of solution is to create a new column in the fact table that holds the foreign key to the row of the dimension representing next years organizational structure. The problem is that this value doesnt exist when the row is created. To accomplish this I have to loop over the fact table the year after and update all rows with the correct value. In the cube I would then create a roleplaying dimension that represents next years organizational structure. In my calculated measure ""Result_previous_year"" I would then use this roleplaying dimension.
Is this possible and if YES, how would the MDX for the calculated measure ""Result_previous_year"" look?",,1,0,,2014-10-13 11:39:02.173000+00:00,,2014-10-13 20:02:17.767000+00:00,2014-10-13 13:42:02.583000+00:00,,3932781.0,,3932781.0,,1,0,reporting-services|ssas|mdx,150
26339121,what is the significance of having a UITextView in a UIScrollview?,"I have come across many sample codes where the  is embedded within . However,  itself has scrolling properties. So what additional advantage does this set-up i.e  within  provide?",26339301.0,2,0,,2014-10-13 11:38:53.017000+00:00,,2014-10-20 12:44:49.013000+00:00,2014-10-13 11:50:34.697000+00:00,,1370693.0,,3890202.0,,1,0,ios|objective-c,63
26339115,add dates to jQuery datepicker,"I have a date taken as a url parameter and I need to use that date to set another date in a another field. What I need to do exactly is take the url parameter, add 1 month and 2 weeks to it, display the new date in a text field. I am doing this in a jsp page. 
my url parameter:- 13-10-2014
new field :- 
I followed this thread, but I cannot figure out how to do it with a String value(The url parameter).
How to do this. 
Thank you!",26339429.0,2,1,,2014-10-13 11:38:31.627000+00:00,,2014-10-14 03:06:43.950000+00:00,2017-05-23 11:57:08.810000+00:00,,-1.0,,3892439.0,,1,1,jquery|jquery-ui|datepicker|jquery-ui-datepicker,215
26339112,Error in Urban Airship Rich Push Notification Android,"I have downloaded Android Rich Push Notification sample code. I have made necessary changes which were described in sample tutorial.
I am beginner to work on Urban Airship.
My Android Manifest file is as below:
I have not made any change in the MainActivity.java file.
Here is th MainActivity file:
I am facing this problem when I run the sample code:
Please help me to get the solution.
Thanks in advance.",,1,0,,2014-10-13 11:38:19.277000+00:00,,2014-10-14 18:16:00.947000+00:00,,,,,2999383.0,,1,0,android|urbanairship.com|richpush,1925
26339110,ng-repeat without creating tags,"I want to dynamically generate a rather boring  list of times for a ,
I know how to generate the minutes, i.e.
Obviously we need another loop for hours, but this would create a set of extra tags around every four s, which would break the .
How can one  without creating any tags?",26340216.0,3,4,,2014-10-13 11:38:14.173000+00:00,1.0,2015-07-02 17:29:20.247000+00:00,2014-10-13 11:46:16.247000+00:00,,1269037.0,,1269037.0,,1,2,javascript|angularjs|angularjs-ng-repeat|ng-repeat,157
26339105,How to create an alert message in Google app script while deploying a web app?,"I am trying to create a web app using Google app script, that if you press a button, you may get an alert message.
In the home.gs file I tried this :
unfortunately I keep getting this when I press the button when I should get the alert message :
  Exception: Cannot call Browser.inputBox() from this context.
Important to mention : my script is using Google spreadsheet but the msgBox should appear in the webapp! In addition, I use HTML
Any idea what am I doing wrong? And how can I fix it?",26339421.0,1,0,,2014-10-13 11:37:55.117000+00:00,0.0,2014-10-13 12:04:40.760000+00:00,2014-10-13 12:04:40.760000+00:00,,4087751.0,,4087751.0,,1,6,javascript|google-apps-script|msgbox,21050
26339104,CSS 2 div repeat and one div in middle,"I'm working with my project.
I want 3 divs to be in one line and fixed position..
First div is repeated x
2nd div is in middle
Last div is repeated x.
I want my output to be like this:
http://jsfiddle.net/9o22xe2x/
CSS",,3,6,,2014-10-13 11:37:53.433000+00:00,,2014-10-13 12:50:48.930000+00:00,2014-10-13 11:48:03.037000+00:00,,4137235.0,,4137235.0,,1,0,html|css,464
26339103,Are local robots.txt files read by Facebook and Google?,"I have a folder which is half public: The URL is not linked, the people that know the URL are only a few friends (which will not link it) and it is cryptic enough to make sure that nobody lands there by accident.
However, the link is send via Googlemail and Facebook messages. Is there a way to tell Facebook and Google in a local robots.txt file not to index the page?
When I add it to the ""global"" robots.txt file then everybody who takes a look there will see that in my  might be something interesting. So I will not do that. But will Facebook / Google look at ?
The content would be
or",,1,2,,2014-10-13 11:37:51.827000+00:00,,2014-10-13 20:46:37.407000+00:00,,,,,562769.0,,1,0,facebook|seo|robots.txt,150
26339102,JQGrid Select Row,"I have a custom checkbox column on my JQGrid, each time the user clicks on the checkbox I would like to display all the row information in a message box.
My jsfiddle:
I have tried the following, but does nothing:
Thanks",26343385.0,1,0,,2014-10-13 11:37:51.557000+00:00,,2014-10-13 15:19:29.313000+00:00,2014-10-13 12:06:11+00:00,,2533907.0,,3836885.0,,1,1,jquery|jqgrid,322
26339100,Buck - building android app with multiple Gradle flavors/build types and manifests,"I'm working on a project where we have several modules, each one of these with a number of dependencies to other modules, and so on and so forth. We migrated our project to Gradle (and also changed the structure to accommodate it to Gradle's defaults) some time ago because we needed versatility when building different versions of the app: free vs paid, debug (no proguard) vs release (proguard), etc. We were really thrilled when we completed the migration, but this happiness quickly became diluted in a puddle of mud when the build time started to become a pain. Making a rather simple change in the code and deploy the app on the phone takes anywhere 90-120 seconds, and that is simply unacceptable.
So we decided to give Buck a try, as we have heard nothing but good words from other developers. After very little time (way less than with Gradle) we managed to build our app successfully (which, unfortunately, doesn't mean ""generating an APK correctly"", but at least it built). The thing is that, as a general rule, we have one manifest file per flavor, and unless I have overlooked something fundamental, Buck only lets you specify manifest files when using the rule . The result of this is that the generated APK's manifest file contains only the boilerplate code of the first level module from which Gradle's build chain starts:
That is, the manifest file only contains main's manifest. This rule is located in the top level BUCK file, which is the file that contains the alias specified in .buckconfig.
I'm pretty sure I'm doing something wrong. It wouldn't make sense Buck doesn't allow you to not have multiple manifests.
Any ideas?",26391771.0,2,0,,2014-10-13 11:37:49.123000+00:00,1.0,2018-06-17 17:53:05.367000+00:00,,,,,1576586.0,,1,4,android|build|gradle|android-manifest,1424
26339099,Is there a one line way I can find the length of the longest of two C# strings?,"I have two strings as input parameters to a method:
On the first line of my method I have the code to check for a condition where both are null and then do a return:
Is there a safe (one of the two might be null), one line way that I can find the length of the longest string?
Note the return type is used later on in the method after I know the length of the longest string.",26339133.0,2,4,,2014-10-13 11:37:48.410000+00:00,,2014-10-13 11:48:20.483000+00:00,2014-10-13 11:44:41.347000+00:00,,975566.0,,975566.0,,1,-3,c#,84
26339095,fgets adds \0 or \n at the end of the input?,"I've some doubts about fgets. From what I know, it adds ""\n"" at the end of the string, and not ""\0"". So if I write this code:
So fgets reads two characters, I give as input ""y"", so buff should be ""y\n"". I'd expect printf to print y and add a line, while it prints ""y"" without adding a line. Can you explain why?",26339161.0,3,4,,2014-10-13 11:37:35.787000+00:00,3.0,2014-10-13 11:51:29.123000+00:00,,,,,2012512.0,,1,2,c|fgets,9364
26339092,Unexpected EOF encountered in BCP,"Trying to import data into Azure.
Created a text file in Management Studio 2005.
I have tried both a comma and tab delimited text file.
BCP  IN   -c -t, -r\n -U  -S  -P 
I get the error {SQL Server Native Client 11.0]Unexpected EOF encountered in BCP data file
Here is the script I used to create the file:
Here is the table it is inserted into
There are actually several hundred thousand actual records and I have done this from a different server, the only difference being the version of management studio.",31717161.0,8,1,,2014-10-13 11:37:22.010000+00:00,5.0,2020-06-12 07:04:03.093000+00:00,,,,,1331924.0,,1,8,sql|azure|bcp,55809
26339090,Razor's engine does not automatically encode HTML tags,"To be honest, this is my first time using  and .
I received an asp.net web api solution which uses itextSharp to generate a pdf.
The pdf is generated, but it is showing html tags that were sent with the content via jquery and JSON.
This is how it looks in PDF:
this is the piece of code that displays data which is sent via jquery's ajax function: 
And this is where the Razor engine parses the html template: 
Anyone has got any idea how to show the content properly inside the pdf without showing up the html tags on the document?
the html table shows fine, only the data displayed by  does not show correctly.
this is the code: ",,0,6,,2014-10-13 11:37:16.583000+00:00,,2014-10-14 14:18:49.387000+00:00,2014-10-14 14:18:49.387000+00:00,,662629.0,,662629.0,,1,0,razor|asp.net-web-api|pdf-generation|itextsharp|razorengine,181
26339085,Prism binding wrong viewmodel,"I'm just arrived on a project in my firm (the kind of project which near fifty different people touch the code during the past year ...)
I'm trying to patch a few bug but I'm stuck with something.
We are using prism with a MVVM model.
I got a ContactDetailPage view that should be binded to ContactDetailPageVM with the following line in the xaml, am i wrong ? 
Instead, and I've no idea why, it is binded to a VM called ProfilsPagesVM.
Anyone got a solution to force the binding on ContactDetailPageVM ?
Got through the net and didn't find anything relevant about my problem. Any link welcome.
To help you here's ContactDetailPageVM code :
If you need any additional details, just asked, I'll be happy to share it with you",,1,0,,2014-10-13 11:36:57.080000+00:00,,2014-10-13 12:12:34.020000+00:00,,,,,2451635.0,,1,1,c#|mvvm|windows-store-apps|prism,1081
26339082,Merging two dynamic SQL statements into one,"So I made a procedure that makes a dynamic view using dynamic SQL, but I used two sql executions: One for the if clause and one for the else, it should be possible to put it all under one SQL string or am i wrong? Because I tried it and get an error over and over again. Im not the best in writing dynamic sql, so it is probably my mistake or cant it be done and im losing my time on trying to do this?",26339709.0,2,1,,2014-10-13 11:36:42.103000+00:00,,2014-10-14 06:04:55.277000+00:00,2014-10-14 06:04:55.277000+00:00,,2915834.0,,4079468.0,,1,0,sql|tsql|sap-iq,721
26339079,Issues with Loops and Conditional Statements in Python 3,"I am a very beginning programmer, and I am trying to create a grade book program for a professor at a university, so that he may input his midterm and final exam scores and get an average and letter grade for each student per course.  The program is supposed to get input for the Course Number, Course Level, Number of Exams, and Student info (ID and exam scores).
At first I was thinking to create a dictionary with the ID as the key and the average as the value, but then that just didn't seem to work, so I started to try and create while loops with conditional.
Basically the code is a mess, and I am not exactly sure what I am doing wrong.  I have watched tutorials and read a ton of things online, but I'm hitting a brick wall with this.  For one thing I keep getting an Invalid Syntax error on line 22 with the elif statement.  Any help anyone can give with this would be really appreciated!  Apologies in advance for anything I am leaving out here - I am new to all this.
Thank you!",26339136.0,1,1,,2014-10-13 11:36:30.823000+00:00,,2014-10-13 13:51:39.553000+00:00,,,,,4137157.0,,1,0,python|loops|python-3.x|while-loop|conditional-statements,142
26339073,Specify log4net config for use in class library in using/parent project,"I have implemented log4net in a class library project like so:
That's all I've done. No config file or anything.
Then in my project that references this class library, I included a log4net config section in the app.config:
Now, the log4net logger in the class library project is not able to read the config from its ""parent"" project, so to speak.
I'm sure I need some more configuration, but I don't know where to start. There are similar questions on stackoverflow etc., but I believe they don't really give an answer on how to do this.
Your help is really appreciated.
Thanks.",26339885.0,1,0,,2014-10-13 11:36:11.203000+00:00,3.0,2014-10-13 12:20:56.193000+00:00,,,,,3074822.0,,1,4,c#|dll|log4net,5807
26339072,get domain name (base url without protocol),"How to get app domain name? (I mean base url without protocol  or )
So if app is installed on 'http://sub.example.com/app', I want to get 'sub.example.com'.",26339107.0,2,1,,2014-10-13 11:36:11.107000+00:00,,2014-10-13 11:58:09.333000+00:00,,,,,501134.0,,1,4,cakephp,8252
26339071,R: How to check if a matrix is different of a matrix with zero's,I've got different matrices and of different sizes (the program creates my matrices so I don't know how they look like). Now I want to check if a matrix is different of the zero matrix. How can I do this?,26339160.0,1,0,,2014-10-13 11:36:11.093000+00:00,1.0,2014-10-13 11:40:55.783000+00:00,,,,,3720524.0,,1,2,r|matrix|zero,1325
26339068,Create a double join query using Rails Admin,"I am trying to create a form using Rails Admin, version 4.0.0. For this form I have tables called items, locations, cities and item_in_city. Tables are related in the following ways:
items table has a column called location which is array or location ids where item is present
location table has a column called city_id which connects it to city table
there is item_in_city table which has item_id and its corresponding list of city_id
Now, I want to create a form using Rails Admin, where I can give option to add a new item. While adding this new item I want to give an option to select (multiple) cities and corresponding to cities I want to give list of locations which can be selected.",26674231.0,1,0,,2014-10-13 11:35:54.253000+00:00,,2014-10-31 11:59:41.970000+00:00,2014-10-14 01:21:21.473000+00:00,,1290634.0,,1452969.0,,1,0,mysql|ruby-on-rails-4|rails-activerecord|rails-admin|rails-models,273
26339066,dynamically change the length of String inside the EditText field in Android,"I am using an EditText field in my application.
EditText  is for entering the ddns input:
I want to restrict the length of the ddns id to 30 characters after ""/"" character.
i.e after ""/"" character, what follows must be of maximum 30 characters
I want to do it dynamically and restrict user to not type more than 30 characters. 
How can i  do it.",,2,1,,2014-10-13 11:35:52.353000+00:00,,2014-10-14 12:40:41.360000+00:00,,,,,1235389.0,,1,0,java|android|regex|android-edittext,593
26339060,Socket Exception : Connection Reset,"See Image
How do i Solve it. It gives same error on eclipse and on jdk..",26339939.0,1,0,,2014-10-13 11:35:35.387000+00:00,,2014-10-13 13:05:18.460000+00:00,2014-10-13 13:05:18.460000+00:00,,1755470.0,,3076827.0,,1,0,java|sockets,285
26339057,SQL timeouts at 3 minutes past full hour,"I have a problem that has puzzled me for a while now. Once in a while, say 4-5 times a week we get timeouts from the database at HH:03 (or HH:02 sometimes I think).
I've been digging into the scheduled tasks on the server to investigate if there is something that puts the server to it's knees in performance without any findings. 
I've also gone so fas so that I've made a watchdog for the application so that when the query only has 1 seconds left of it's max query time it checks the processlist for the database and emails this to me. The process list always contains just one entry and that's the entry that is about to get an timeout exception.
To further add to the complexity we have many customers to this application but it's only one of the customers that get this timeout. All customers run the same code but have different databases, different application pools with different application pool identities. 
The application is an ASP.net application. The database is a Microsoft SQL 2008 R2 Express edition.
Has anyone heard of something like this? Can anyone give me any pointers about what to investigate in order to resolve this issue?
Kind regards",,0,3,,2014-10-13 11:35:31.220000+00:00,,2014-10-13 11:35:31.220000+00:00,,,,,2135792.0,,1,0,sql|asp.net|.net|sql-server|sql-server-2008,72
